Order ID,Order Date,Ship Date,Ship Mode,Customer ID,SubTotal,RegionID
CA-2017-168109,07/03/2017,07/03/2017,Same Day,JK-15640,59.98,2
CA-2017-168123,03/05/2017,03/05/2017,Same Day,JD-16060,7.9,1
CA-2017-168172,08/06/2017,08/10/2017,Standard Class,SH-20395,70.12,4
CA-2017-168179,11/02/2017,11/07/2017,Standard Class,JB-16000,19.44,3
CA-2017-168193,03/06/2017,03/11/2017,Second Class,RM-19750,26.38,2
CA-2017-168228,4/27/2017,4/29/2017,First Class,AP-10915,123.92,4
CA-2017-168389,12/11/2017,12/17/2017,Standard Class,DV-13045,721.875,1
CA-2017-168396,08/03/2017,08/08/2017,Second Class,BD-11725,51.75,4
CA-2017-168403,09/09/2017,9/15/2017,Standard Class,DK-12835,31.104,1
CA-2017-168641,11/24/2017,12/01/2017,Standard Class,KA-16525,16.38,1
CA-2017-168655,10/12/2017,10/18/2017,Standard Class,ML-18040,595,1
CA-2017-168739,5/29/2017,06/05/2017,Standard Class,HZ-14950,65.424,2
CA-2017-168837,10/14/2017,10/17/2017,First Class,JW-15955,9.46,1
CA-2017-168858,11/19/2017,11/23/2017,Standard Class,JD-16150,16.74,3
CA-2017-168900,05/04/2017,05/09/2017,Standard Class,SH-20395,2.313,4
CA-2017-168942,08/01/2017,08/05/2017,Second Class,EM-13960,186.54,2
CA-2017-169005,11/02/2017,11/06/2017,Standard Class,BG-11035,5.56,4
CA-2017-169012,07/10/2017,7/14/2017,Standard Class,BF-11275,41.91,1
CA-2017-169054,4/22/2017,4/26/2017,Standard Class,MO-17800,254.352,2
CA-2017-169124,07/03/2017,07/10/2017,Standard Class,MB-17305,129.39,2
CA-2017-169264,8/14/2017,8/16/2017,Second Class,NP-18700,5.76,1
CA-2017-169285,3/21/2017,3/25/2017,Standard Class,RW-19690,277.4,4
CA-2017-169327,09/02/2017,09/04/2017,Second Class,MH-17290,43.1,1
CA-2017-169362,10/12/2017,10/15/2017,First Class,SP-20860,39.984,2
CA-2017-169404,04/09/2017,4/14/2017,Standard Class,NC-18625,37.896,1
CA-2017-169411,12/24/2017,12/29/2017,Standard Class,AC-10615,37.93,2
CA-2017-169439,09/09/2017,9/13/2017,Standard Class,LC-17140,25.92,3
CA-2017-169474,02/04/2017,02/09/2017,Standard Class,JF-15355,32.67,3
CA-2017-169607,10/12/2017,10/15/2017,First Class,CA-12265,9.96,3
CA-2017-169691,6/15/2017,6/18/2017,First Class,Dp-13240,44.4,1
CA-2017-169810,7/25/2017,7/31/2017,Standard Class,RB-19360,20.23,2
CA-2017-169817,9/21/2017,9/25/2017,Standard Class,EB-13870,1.908,1
CA-2017-169859,12/14/2017,12/18/2017,Standard Class,MP-18175,26.25,1
CA-2017-169894,11/24/2017,11/29/2017,Second Class,MV-17485,20.724,4
CA-2017-169901,6/15/2017,6/19/2017,Standard Class,CC-12550,47.976,1
CA-2017-169929,9/25/2017,9/28/2017,First Class,LS-17200,39.9,3
CA-2017-169978,12/24/2017,12/28/2017,Standard Class,HG-15025,271.764,3
CA-2017-169999,6/19/2017,6/26/2017,Standard Class,JS-15685,129.3,1
US-2014-100279,03/10/2014,3/14/2014,Standard Class,SW-20275,22.38,4
US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,52.448,3
US-2014-102071,05/09/2014,5/15/2014,Standard Class,PG-18820,67.8,1
US-2014-102631,12/13/2014,12/17/2014,Standard Class,EB-13840,94.428,1
US-2014-102715,04/11/2014,4/13/2014,Second Class,JK-15370,6.912,1
US-2014-103338,03/11/2014,3/15/2014,Standard Class,RB-19435,7.98,3
US-2014-103905,7/14/2014,7/20/2014,Standard Class,AW-10930,29.932,3
US-2014-104759,3/31/2014,04/04/2014,Standard Class,DD-13570,8.134,3
US-2014-105137,10/10/2014,10/10/2014,Same Day,RB-19435,101.994,3
US-2014-105151,3/30/2014,3/31/2014,First Class,SG-20890,10.5,3
US-2014-105767,5/23/2014,5/27/2014,Standard Class,AR-10510,3.282,2
US-2014-106299,08/02/2014,08/08/2014,Standard Class,NZ-18565,26.7,2
US-2014-106334,12/27/2014,01/02/2015,Standard Class,JF-15490,230.28,1
US-2014-106992,9/19/2014,9/21/2014,Second Class,SB-20290,3059.982,3
US-2014-107405,3/21/2014,3/25/2014,Standard Class,TS-21205,16.272,2
US-2014-107699,5/19/2014,5/23/2014,Standard Class,JH-15820,57.42,2
US-2014-107993,11/25/2014,11/30/2014,Standard Class,SE-20110,51.016,2
US-2014-109036,12/20/2014,12/25/2014,Standard Class,KH-16510,31.05,1
US-2014-109162,06/08/2014,06/12/2014,Standard Class,KE-16420,170.352,4
US-2014-109456,10/16/2014,10/17/2014,Same Day,LS-17245,14.352,3
US-2014-110674,02/12/2014,2/18/2014,Standard Class,SC-20095,129.568,1
US-2014-111171,12/26/2014,12/31/2014,Standard Class,CA-12265,8.69,3
US-2014-111353,11/29/2014,12/06/2014,Standard Class,PB-19150,25.06,1
US-2014-112200,11/22/2014,11/28/2014,Standard Class,TC-21475,9.98,4
US-2014-112564,4/23/2014,4/24/2014,First Class,TS-21160,2.502,2
US-2014-112795,8/23/2014,8/28/2014,Second Class,CR-12625,19.44,2
US-2014-112872,12/06/2014,12/11/2014,Second Class,RC-19960,53.424,2
US-2014-112914,9/25/2014,9/30/2014,Standard Class,MT-18070,33.792,1
US-2014-112949,6/20/2014,6/27/2014,Standard Class,Co-12640,471.9,2
US-2014-112991,12/10/2014,12/14/2014,Standard Class,SH-19975,338.352,1
US-2014-113124,3/30/2014,04/05/2014,Standard Class,NC-18340,129.3,3
US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,33.28,2
US-2014-114377,11/05/2014,11/05/2014,Same Day,BG-11035,149.9,4
US-2014-115189,12/30/2014,01/03/2015,Second Class,AR-10345,251.964,2
US-2014-115196,09/09/2014,9/13/2014,Standard Class,DL-12925,1299.99,1
US-2014-115413,8/26/2014,09/01/2014,Standard Class,PP-18955,8.64,4
US-2014-115987,09/08/2014,9/13/2014,Second Class,LH-17020,51.184,2
US-2014-117058,5/27/2014,5/30/2014,First Class,LE-16810,17.46,1
US-2014-117135,6/21/2014,6/23/2014,Second Class,NP-18325,104.01,4
US-2014-117163,1/27/2014,02/02/2014,Standard Class,EJ-13720,57.23,1
US-2014-117170,9/17/2014,9/24/2014,Standard Class,KT-16465,47.984,1
US-2014-117380,3/28/2014,04/03/2014,Standard Class,MP-18175,330.588,1
US-2014-117744,12/02/2014,12/06/2014,Standard Class,MD-17860,58.36,3
US-2014-117968,08/05/2014,08/07/2014,Second Class,RS-19420,79.47,1
US-2014-118486,04/06/2014,04/08/2014,First Class,SD-20485,10.304,2
US-2014-118997,04/08/2014,04/12/2014,Standard Class,RA-19885,1215.92,1
US-2014-119081,09/12/2014,9/19/2014,Standard Class,TA-21385,357.93,2
US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,8.16,1
US-2014-120175,11/28/2014,12/03/2014,Standard Class,MC-17635,64.02,3
US-2014-120236,09/03/2014,09/04/2014,First Class,MR-17545,7.68,2
US-2014-120313,10/31/2014,11/02/2014,Second Class,NL-18310,73.584,1
US-2014-120740,4/15/2014,4/15/2014,Same Day,PS-18970,106.96,3
US-2014-121566,6/30/2014,07/06/2014,Standard Class,CS-11860,2.688,4
US-2014-121734,04/11/2014,4/16/2014,Standard Class,SE-20110,9.584,2
US-2014-122021,10/15/2014,10/17/2014,First Class,AC-10660,183.372,3
US-2014-122959,12/12/2014,12/12/2014,Same Day,CY-12745,210.392,1
US-2014-123183,11/19/2014,11/25/2014,Standard Class,GR-14560,22.5,1
US-2014-123519,12/14/2014,12/21/2014,Standard Class,SS-20875,2.624,3
US-2014-124625,11/03/2014,11/07/2014,Standard Class,SP-20650,89.97,1
US-2014-125521,3/14/2014,3/19/2014,Standard Class,CK-12325,1139.92,1
US-2014-126340,11/08/2014,11/14/2014,Standard Class,EB-13870,333.576,1
US-2014-126571,10/11/2014,10/15/2014,Standard Class,JF-15565,281.904,3
US-2014-127635,9/14/2014,9/18/2014,Second Class,SC-20260,6.048,1
US-2014-127978,03/03/2014,03/08/2014,Standard Class,JS-15595,15.12,1
US-2014-128685,04/04/2014,04/05/2014,First Class,MZ-17515,7.184,1
US-2014-129609,3/22/2014,3/22/2014,Same Day,VM-21835,16.28,2
US-2014-130358,6/23/2014,6/26/2014,First Class,DL-13330,20.016,1
US-2014-130379,5/25/2014,5/29/2014,Standard Class,JL-15235,75.6,3
US-2014-131275,3/18/2014,3/24/2014,Standard Class,SC-20050,111,2
US-2014-131870,09/09/2014,09/11/2014,First Class,NF-18595,60.672,2
US-2014-131982,03/07/2014,03/11/2014,Second Class,NP-18685,107.648,2
US-2014-132745,10/01/2014,10/05/2014,Standard Class,NF-18475,4.71,3
US-2014-133130,9/27/2014,10/01/2014,Standard Class,TH-21100,603.92,1
US-2014-133949,12/31/2014,12/31/2014,Same Day,JL-15175,475.944,4
US-2014-134054,10/10/2014,10/10/2014,Same Day,FC-14335,255.85,3
US-2014-134187,11/04/2014,11/11/2014,Standard Class,TH-21235,2.94,3
US-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,617.7,3
US-2014-134712,11/29/2014,12/04/2014,Standard Class,BS-11380,12.624,3
US-2014-134733,9/23/2014,9/28/2014,Standard Class,BM-11650,435.999,2
US-2014-134971,06/07/2014,06/10/2014,Second Class,BP-11095,12.462,3
US-2014-135881,5/23/2014,5/27/2014,Standard Class,GT-14710,17.96,3
US-2014-135972,9/21/2014,9/23/2014,Second Class,JG-15115,246.384,1
US-2014-137155,11/01/2014,11/05/2014,Standard Class,DL-12925,533.94,1
US-2014-137680,2/24/2014,03/02/2014,Standard Class,JH-15430,32.896,4
US-2014-137869,3/28/2014,04/02/2014,Standard Class,CV-12295,6.12,1
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,173.656,1
US-2014-138758,07/07/2014,07/11/2014,Standard Class,JL-15835,172.186,1
US-2014-138828,09/02/2014,09/03/2014,First Class,KD-16345,57.75,1
US-2014-138835,09/10/2014,9/14/2014,Standard Class,DA-13450,9.64,3
US-2014-139500,11/16/2014,11/20/2014,Standard Class,AB-10165,37.296,1
US-2014-139640,11/07/2014,11/11/2014,Second Class,TB-21595,25.92,3
US-2014-140116,03/10/2014,3/17/2014,Standard Class,KT-16480,636.408,2
US-2014-140452,12/06/2014,12/10/2014,Standard Class,BK-11260,14.016,2
US-2014-140914,11/11/2014,11/15/2014,Standard Class,BH-11710,10.984,1
US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,99.918,1
US-2014-141257,06/08/2014,6/14/2014,Standard Class,CS-11950,585.552,3
US-2014-143231,12/31/2014,01/03/2015,First Class,GM-14455,63.2,3
US-2014-143287,11/11/2014,11/17/2014,Standard Class,KN-16705,46.35,1
US-2014-143581,8/19/2014,8/23/2014,Standard Class,BS-11365,344.91,2
US-2014-143707,03/01/2014,03/05/2014,Standard Class,HR-14770,5.94,1
US-2014-143721,11/23/2014,11/26/2014,Second Class,DK-12835,155.372,1
US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,539.92,3
US-2014-146353,10/14/2014,10/16/2014,Second Class,JE-15610,22.92,3
US-2014-147606,11/26/2014,12/01/2014,Second Class,JE-15745,19.3,4
US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,699.93,3
US-2014-147648,11/26/2014,12/01/2014,Standard Class,LS-16975,81.98,1
US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,78.35,2
US-2014-147774,1/20/2014,1/26/2014,Standard Class,MM-18280,67.194,3
US-2014-148194,05/04/2014,05/07/2014,First Class,BS-11365,12.18,2
US-2014-148838,3/17/2014,3/21/2014,Standard Class,CP-12340,1579.746,2
US-2014-149034,11/19/2014,11/21/2014,First Class,RD-19900,47.496,1
US-2014-150119,4/23/2014,4/27/2014,Standard Class,LB-16795,281.372,3
US-2014-150126,7/27/2014,08/02/2014,Standard Class,AS-10045,65.78,4
US-2014-150434,7/19/2014,7/24/2014,Standard Class,CA-12310,359.98,2
US-2014-150532,7/14/2014,7/21/2014,Standard Class,PB-19150,55.92,1
US-2014-150574,12/19/2014,12/25/2014,Standard Class,MK-18160,4.812,4
US-2014-150924,09/12/2014,9/16/2014,Second Class,PT-19090,5.18,3
US-2014-151015,10/14/2014,10/20/2014,Standard Class,BD-11500,322.192,3
US-2014-151925,9/26/2014,10/01/2014,Second Class,KT-16465,145.568,1
US-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,600.558,3
US-2014-152723,9/26/2014,9/26/2014,Same Day,HG-14965,0.876,1
US-2014-154655,10/12/2014,10/17/2014,Standard Class,BP-11050,22.24,2
US-2014-154879,05/06/2014,05/11/2014,Standard Class,SN-20710,5.78,3
US-2014-155502,1/26/2014,1/31/2014,Standard Class,SD-20485,62.82,2
US-2014-155544,3/21/2014,3/25/2014,Standard Class,GM-14440,59.2,1
US-2014-155817,10/03/2014,10/09/2014,Standard Class,SL-20155,61.568,4
US-2014-155894,7/26/2014,7/30/2014,Second Class,CL-11890,123.552,2
US-2014-156216,9/13/2014,9/17/2014,Standard Class,EA-14035,18.648,4
US-2014-156559,8/19/2014,8/26/2014,Standard Class,LH-16900,638.82,2
US-2014-157021,04/01/2014,04/06/2014,Second Class,KM-16720,29.6,1
US-2014-157070,06/01/2014,06/06/2014,Standard Class,QJ-19255,138.56,3
US-2014-157231,04/05/2014,04/09/2014,Standard Class,RP-19855,115.36,3
US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,603.92,1
US-2014-157406,4/25/2014,4/29/2014,Standard Class,DA-13450,10.368,3
US-2014-157847,04/02/2014,04/06/2014,Second Class,SC-20020,26.72,3
US-2014-158057,3/22/2014,3/26/2014,Standard Class,CC-12685,7.644,4
US-2014-158365,04/12/2014,4/17/2014,Standard Class,SV-20785,32.4,1
US-2014-158400,10/25/2014,10/28/2014,First Class,AH-10030,49.408,2
US-2014-158638,9/17/2014,9/21/2014,Standard Class,AG-10765,5.892,2
US-2014-159611,12/27/2014,01/01/2015,Second Class,KB-16315,182.352,3
US-2014-159618,11/12/2014,11/16/2014,Standard Class,DB-12970,2.672,1
US-2014-159926,11/18/2014,11/22/2014,Standard Class,CS-11950,50.997,3
US-2014-160444,07/05/2014,07/05/2014,Same Day,DC-12850,220.776,4
US-2014-160780,6/21/2014,6/21/2014,Same Day,SV-20785,11.088,1
US-2014-161305,06/06/2014,06/12/2014,Standard Class,SB-20170,24.588,2
US-2014-161613,12/01/2014,12/03/2014,Second Class,MC-17605,674.058,3
US-2014-163146,5/16/2014,5/20/2014,Standard Class,CC-12475,56.4,2
US-2014-163797,04/08/2014,4/13/2014,Standard Class,PC-19000,49.792,1
US-2014-164406,8/15/2014,8/19/2014,Standard Class,BD-11605,152.91,2
US-2014-164616,8/19/2014,8/21/2014,Second Class,MS-17770,76.776,2
US-2014-164644,7/22/2014,7/24/2014,Second Class,JL-15850,26.632,2
US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,11.43,2
US-2014-165589,2/18/2014,2/18/2014,Same Day,TB-21595,25.16,3
US-2014-165659,06/01/2014,06/06/2014,Standard Class,LT-17110,22.2,1
US-2014-165862,7/13/2014,7/17/2014,Standard Class,GK-14620,351.216,1
US-2014-166310,9/21/2014,9/23/2014,First Class,JS-15940,8.544,3
US-2014-166828,8/22/2014,8/25/2014,First Class,JF-15415,11.56,2
US-2014-167262,10/31/2014,11/03/2014,Second Class,AC-10450,742.336,3
US-2014-167633,9/30/2014,10/05/2014,Standard Class,BW-11200,15.552,4
US-2014-167738,12/24/2014,12/29/2014,Standard Class,JC-16105,142.86,4
US-2014-168501,11/21/2014,11/27/2014,Standard Class,JK-15325,1.632,3
US-2014-169390,02/07/2014,02/10/2014,Second Class,CS-12250,64.96,4
US-2014-169789,12/30/2014,01/04/2015,Standard Class,MF-17665,551.985,2
US-2015-100069,6/29/2015,07/03/2015,Standard Class,NF-18475,269.98,3
US-2015-100377,8/28/2015,09/01/2015,Standard Class,TS-21370,2799.96,2
US-2015-100531,9/27/2015,9/29/2015,First Class,NM-18520,15.08,1
US-2015-101399,1/17/2015,1/24/2015,Standard Class,JS-15940,254.744,3
US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,396.802,4
US-2015-103471,12/24/2015,12/28/2015,Standard Class,JR-15670,590.058,2
US-2015-103996,3/29/2015,3/31/2015,Second Class,RB-19435,212.64,3
US-2015-104185,09/03/2015,09/08/2015,Second Class,JB-15400,120.33,3
US-2015-104430,10/22/2015,10/26/2015,Standard Class,LT-17110,5.176,1
US-2015-105676,12/01/2015,12/02/2015,Same Day,NM-18520,6.688,1
US-2015-106495,6/15/2015,6/17/2015,First Class,AC-10450,11.672,3
US-2015-106873,9/24/2015,9/29/2015,Second Class,KM-16720,14.576,1
US-2015-107349,7/13/2015,7/15/2015,First Class,SL-20155,41.568,4
US-2015-107944,3/23/2015,3/25/2015,First Class,AM-10360,192.72,3
US-2015-108966,10/11/2015,10/18/2015,Standard Class,SO-20335,957.5775,4
US-2015-109015,09/06/2015,09/12/2015,Standard Class,BS-11590,8.39,1
US-2015-110163,11/01/2015,11/04/2015,First Class,GA-14725,7.88,2
US-2015-110261,12/19/2015,12/23/2015,Second Class,PR-18880,158.376,1
US-2015-110569,5/23/2015,5/30/2015,Standard Class,EB-13870,19.194,1
US-2015-111927,11/14/2015,11/19/2015,Standard Class,LS-17230,76.14,2
US-2015-112508,3/24/2015,3/30/2015,Standard Class,BP-11185,6.992,1
US-2015-113327,5/26/2015,5/29/2015,Second Class,BF-11170,18.272,1
US-2015-113593,4/18/2015,4/20/2015,First Class,NC-18415,115.44,4
US-2015-114741,12/06/2015,12/10/2015,Standard Class,IL-15100,6.48,1
US-2015-114839,4/26/2015,4/30/2015,Standard Class,PW-19240,408.422,1
US-2015-115238,4/30/2015,05/04/2015,Standard Class,JW-15220,31.4,1
US-2015-115343,9/22/2015,9/25/2015,First Class,FO-14305,55.6,2
US-2015-116981,3/26/2015,3/28/2015,Second Class,SM-20950,1085.42,4
US-2015-117184,5/17/2015,5/21/2015,Standard Class,ON-18715,33.28,3
US-2015-117492,08/07/2015,08/09/2015,First Class,NS-18640,77.58,3
US-2015-118766,10/15/2015,10/22/2015,Standard Class,LS-16975,4.464,1
US-2015-118906,03/10/2015,03/10/2015,Same Day,KB-16585,89.82,3
US-2015-118983,11/22/2015,11/26/2015,Standard Class,HP-14815,68.81,3
US-2015-119312,10/02/2015,10/07/2015,Second Class,CS-12400,270.34,3
US-2015-120161,12/18/2015,12/23/2015,Standard Class,LM-17065,646.776,2
US-2015-120502,4/13/2015,4/19/2015,Standard Class,BT-11395,37.68,3
US-2015-120572,12/11/2015,12/15/2015,Standard Class,GH-14425,12.828,1
US-2015-120712,12/20/2015,12/24/2015,Standard Class,CS-12130,88.8,1
US-2015-120957,12/07/2015,12/07/2015,Same Day,KH-16690,12.96,1
US-2015-122140,04/02/2015,04/07/2015,Standard Class,MO-17950,32.192,3
US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,2.88,3
US-2015-122910,05/12/2015,5/16/2015,Standard Class,LT-16765,201.584,1
US-2015-123218,12/20/2015,12/25/2015,Standard Class,KD-16345,159.984,1
US-2015-123918,10/15/2015,10/15/2015,Same Day,CG-12520,131.376,4
US-2015-123960,06/11/2015,6/16/2015,Standard Class,BD-11605,53.7,2
US-2015-124219,08/07/2015,08/08/2015,First Class,KW-16570,28.4,4
US-2015-125374,3/23/2015,3/29/2015,Standard Class,JD-16060,107.772,1
US-2015-126214,12/21/2015,12/24/2015,Second Class,JS-15880,1618.37,1
US-2015-126235,10/15/2015,10/15/2015,Same Day,GA-14725,17.14,2
US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,519.792,2
US-2015-126977,9/17/2015,9/23/2015,Standard Class,PF-19120,14.9,1
US-2015-127040,12/06/2015,12/10/2015,Standard Class,SG-20605,6.48,2
US-2015-128090,8/16/2015,8/22/2015,Standard Class,JM-15865,2.304,2
US-2015-128587,12/24/2015,12/30/2015,Standard Class,HM-14860,9.68,2
US-2015-129007,9/13/2015,9/15/2015,First Class,KD-16615,131.88,1
US-2015-129553,7/27/2015,08/02/2015,Standard Class,PG-18820,29.97,1
US-2015-129637,12/17/2015,12/22/2015,Standard Class,MC-18100,180.016,3
US-2015-130491,02/08/2015,02/11/2015,First Class,BH-11710,9.54,1
US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,3.488,4
US-2015-130519,9/15/2015,9/15/2015,Same Day,NG-18355,15.552,2
US-2015-131359,10/30/2015,11/02/2015,Second Class,FA-14230,59.994,1
US-2015-131842,12/05/2015,12/08/2015,First Class,RR-19525,97.424,2
US-2015-132836,06/01/2015,06/05/2015,Standard Class,AJ-10945,299.98,4
US-2015-134026,4/26/2015,05/02/2015,Standard Class,JE-15745,831.936,4
US-2015-134271,4/18/2015,4/23/2015,Second Class,RF-19735,21.93,3
US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,29.9,3
US-2015-136259,11/05/2015,11/08/2015,First Class,CB-12415,7.218,2
US-2015-136427,6/20/2015,6/23/2015,First Class,JM-16195,125.944,1
US-2015-136476,04/05/2015,04/10/2015,Standard Class,GG-14650,157.794,4
US-2015-136749,12/25/2015,12/27/2015,Second Class,LH-16900,275.88,2
US-2015-136987,04/11/2015,4/14/2015,Second Class,AR-10540,639.968,2
US-2015-137008,10/02/2015,10/08/2015,Standard Class,JP-15460,94.85,2
US-2015-137533,12/18/2015,12/18/2015,Same Day,JK-15640,20.736,2
US-2015-137960,12/18/2015,12/18/2015,Same Day,MW-18220,166.24,2
US-2015-138093,12/10/2015,12/16/2015,Standard Class,KM-16225,27.36,2
US-2015-138121,12/17/2015,12/17/2015,Same Day,JL-15835,29.52,1
US-2015-138303,09/03/2015,09/07/2015,Standard Class,MG-18145,36.336,2
US-2015-138716,9/17/2015,9/20/2015,First Class,CS-11845,25.032,1
US-2015-138919,9/17/2015,9/21/2015,Standard Class,LS-16975,344.22,1
US-2015-139675,3/13/2015,3/18/2015,Second Class,NF-18595,915.136,2
US-2015-139759,8/25/2015,8/30/2015,Standard Class,NL-18310,40.784,1
US-2015-140200,7/26/2015,7/28/2015,First Class,CA-12775,393.165,4
US-2015-140851,7/13/2015,7/15/2015,Second Class,ND-18460,38.88,4
US-2015-141453,11/30/2015,12/03/2015,Second Class,DB-13270,3.882,1
US-2015-141684,6/29/2015,07/04/2015,Standard Class,MM-18055,24.96,1
US-2015-142020,06/04/2015,06/08/2015,Second Class,TC-21535,30.44,4
US-2015-142811,04/02/2015,04/07/2015,Standard Class,JL-15850,87.8,2
US-2015-144771,10/02/2015,10/04/2015,First Class,CK-12205,11.032,2
US-2015-145121,10/02/2015,10/06/2015,Standard Class,MP-17965,26.9,2
US-2015-145422,12/03/2015,12/07/2015,Standard Class,PW-19240,359.499,1
US-2015-145436,2/28/2015,03/04/2015,Standard Class,VD-21670,161.568,4
US-2015-146745,09/03/2015,09/08/2015,Standard Class,AS-10630,129.568,3
US-2015-147242,09/10/2015,9/14/2015,Standard Class,EH-13765,61.96,2
US-2015-147662,2/14/2015,2/19/2015,Standard Class,KB-16315,14.952,3
US-2015-147739,12/25/2015,12/29/2015,Standard Class,JD-16150,547.136,3
US-2015-148817,12/01/2015,12/07/2015,Standard Class,KD-16495,61.68,2
US-2015-149629,7/17/2015,7/20/2015,Second Class,MP-17965,231.92,2
US-2015-149692,12/06/2015,12/12/2015,Standard Class,KW-16435,2.772,2
US-2015-150161,7/25/2015,7/29/2015,Standard Class,RB-19795,25.176,4
US-2015-150231,3/16/2015,3/20/2015,Second Class,JK-15640,17.52,2
US-2015-150630,9/17/2015,9/21/2015,Standard Class,TB-21520,3083.43,2
US-2015-151407,11/08/2015,11/12/2015,Standard Class,RD-19585,263.96,4
US-2015-151435,09/06/2015,09/09/2015,Second Class,SW-20455,85.98,4
US-2015-152128,5/25/2015,5/27/2015,Second Class,NM-18445,21.24,2
US-2015-153283,11/12/2015,11/18/2015,Standard Class,EB-14110,15.56,2
US-2015-153374,02/09/2015,2/13/2015,Second Class,JF-15565,479.952,3
US-2015-153500,07/03/2015,07/05/2015,First Class,DG-13300,168.464,2
US-2015-154389,11/27/2015,12/03/2015,Standard Class,EH-14125,748.752,3
US-2015-155369,4/19/2015,4/25/2015,Standard Class,PG-18820,19.568,1
US-2015-156496,08/10/2015,8/16/2015,Standard Class,WB-21850,438.368,2
US-2015-156797,08/11/2015,8/15/2015,Standard Class,PO-19180,11.96,3
US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,238.896,1
US-2015-157014,10/03/2015,10/06/2015,Second Class,BM-11785,32.07,2
US-2015-157154,01/10/2015,1/15/2015,Standard Class,MM-17920,1018.104,1
US-2015-158589,11/20/2015,11/24/2015,Standard Class,KW-16570,32.04,4
US-2015-158911,07/05/2015,07/11/2015,Standard Class,RS-19765,4.928,2
US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,325.632,1
US-2015-159513,04/02/2015,04/09/2015,Standard Class,JD-15790,71.976,3
US-2015-159982,11/28/2015,12/04/2015,Standard Class,DR-12880,12.132,3
US-2015-160150,7/19/2015,7/20/2015,First Class,TS-21085,2.025,1
US-2015-160563,10/20/2015,10/24/2015,Standard Class,NS-18640,239.97,3
